Temperature,Wind Speed,Visibility,Cloud Cover
20.1,9.2,4.2,88.0
19.8,10.9,6.3,94.3
20.1,9.1,2.3,88.0
20.1,9.3,2.1,89.1
20.1,9.2,2.3,88.0
20.1,9.2,2.1,89.1
20.1,10.9,2.3,88.0
19.8,7.1,5.9,94.3
20.1,10.8,1.3,88.0
21.1,9.3,2.1,89.1
21.1,11.0,2.3,88.0
21.1,12.9,3.1,89.1
21.1,11.2,2.3,88.0
21.0,6.4,6.3,94.3
21.1,13.0,2.3,88.0
21.1,14.8,2.1,89.1
21.1,13.0,4.2,88.0
21.1,11.2,2.1,89.1
21.1,11.3,2.3,88.0
21.1,7.2,6.3,94.3
21.2,13.1,2.3,88.0
21.1,9.5,2.1,89.1
21.1,11.5,2.3,86.6
21.1,13.0,2.1,88.4
21.2,9.6,2.3,88.0
21.0,5.6,6.3,94.3
25.0,16.6,10.0,50.0
21.1,9.4,4.1,88.4
21.0,11.3,6.1,86.6
21.0,9.5,6.1,88.4
21.1,9.7,4.2,88.0
20.1,8.1,6.8,94.3
20.1,13.0,5.2,88.0
20.1,11.1,5.1,89.1
20.1,5.5,3.2,88.0
20.1,9.4,3.1,89.1
20.1,7.8,5.1,88.0
20.5,9.5,8.6,94.3
21.1,7.7,8.0,88.0
20.1,11.1,8.0,89.1
20.1,12.8,8.0,88.0
20.1,9.4,10.0,89.1
20.1,12.8,6.1,88.0
19.9,9.2,7.7,94.3
20.1,9.3,5.1,86.6
20.1,12.9,8.0,88.4
20.1,11.2,8.0,88.0
20.1,5.4,10.0,89.1
20.1,7.6,9.9,88.0
19.9,6.4,10.0,94.3
20.1,9.2,9.9,88.0
23.0,9.4,8.0,88.0
20.1,9.4,9.9,88.0
20.1,11.1,10.0,89.1
20.1,9.3,10.0,88.0
20.1,6.3,15.3,89.1
20.1,9.3,10.0,88.0
20.1,9.4,10.0,89.1
21.1,11.2,7.1,88.0
22.0,13.0,7.1,89.1
23.0,7.6,9.0,88.0
23.5,8.1,15.3,89.1
24.1,7.6,10.0,86.6
25.0,7.6,10.0,88.4
25.0,14.6,10.0,86.6
25.1,11.0,10.0,88.4
25.0,13.0,10.0,86.6
24.0,7.6,15.3,93.7
24.1,13.2,10.0,86.6
24.0,11.3,10.0,88.4
23.1,11.6,10.0,86.6
23.0,9.6,10.0,88.4
23.0,9.8,9.9,86.6
22.8,5.7,15.2,93.7
23.0,9.8,9.9,88.0
22.0,9.5,9.9,89.1
22.0,9.7,9.9,86.6
22.0,7.8,9.9,88.4
21.0,9.7,9.9,86.6
21.9,7.9,15.2,93.2
22.0,5.8,9.9,86.6
22.0,5.6,9.9,88.0
22.0,5.8,9.9,86.6
22.0,3.7,9.9,88.4
22.0,2.1,9.9,88.0
21.7,3.9,15.2,94.3
22.0,3.8,9.9,88.0
21.0,1.9,9.9,89.1
22.0,5.4,9.9,88.0
22.0,5.4,9.9,89.1
22.0,5.4,9.9,88.0
21.1,5.3,15.2,94.3
22.0,5.3,9.9,88.0
22.0,3.6,9.9,89.1
21.0,3.5,8.0,88.0
21.0,5.3,8.0,89.1
21.0,5.4,9.9,88.0
20.9,3.5,15.2,89.1
21.0,1.8,9.9,88.0
22.0,1.8,9.9,89.1
22.0,1.8,7.9,88.0
22.0,1.8,7.0,89.1
20.1,1.8,6.9,88.0
21.5,3.6,12.9,93.7
22.1,1.8,5.0,85.8
22.1,3.6,5.0,88.0
23.0,3.7,6.9,86.6
23.0,5.4,7.0,89.1
23.0,3.7,7.0,88.0
23.7,6.2,13.8,89.1
24.0,5.5,7.0,88.0
25.0,5.4,7.0,89.1
25.0,7.5,7.0,88.0
24.0,9.3,7.0,89.1
24.0,5.4,7.0,88.0
24.1,5.3,13.8,89.1
26.0,5.6,7.0,88.0
25.0,5.5,9.9,88.0
25.0,7.8,9.9,85.8
24.0,7.6,9.9,88.0
24.0,7.8,9.9,85.8
24.1,5.4,15.2,93.7
24.0,5.2,9.9,88.0
24.0,5.4,9.9,89.1
23.0,3.5,6.0,88.0
23.0,3.6,7.0,89.1
23.0,7.5,6.9,88.0
23.1,5.3,13.8,99.8
23.0,5.3,6.9,99.6
23.0,3.6,7.0,99.8
23.0,3.5,6.9,99.6
23.0,3.5,7.0,99.8
23.0,3.5,6.9,99.6
22.8,3.5,13.8,99.8
23.0,3.5,6.9,99.6
23.0,3.6,7.0,99.8
23.0,3.5,6.9,99.6
23.0,3.6,7.0,99.8
23.0,3.5,6.0,99.6
22.8,3.5,12.9,94.3
22.1,3.5,4.0,88.0
22.1,3.6,4.0,89.1
23.0,3.6,4.0,88.0
23.0,3.6,4.0,89.1
23.0,3.7,3.1,88.0
22.8,3.5,12.0,94.3
23.0,3.5,3.1,88.0
23.0,3.6,3.0,89.1
23.0,3.5,3.0,88.0
23.0,3.6,3.0,89.1
23.0,3.5,3.0,88.0
22.7,5.3,6.7,94.3
23.0,5.3,3.0,88.0
24.0,5.4,3.0,89.1
24.0,1.9,4.9,88.0
25.0,5.4,5.0,89.1
25.0,5.3,5.0,86.6
24.9,4.5,12.9,88.4
26.1,9.2,5.0,86.6
27.1,11.1,7.0,88.4
27.1,9.2,7.9,86.6
26.1,9.4,8.0,88.4
25.0,16.2,7.9,86.6
24.8,8.2,14.3,93.7
25.0,11.4,7.0,86.6
24.1,13.1,7.0,88.4
24.0,9.8,7.0,86.6
23.1,9.6,7.0,88.0
23.0,13.3,5.0,85.8
22.8,9.3,6.7,93.2
23.0,11.6,3.1,85.8
23.0,9.5,4.0,89.1
22.0,7.9,4.1,88.0
22.0,7.6,5.0,89.1
23.0,5.5,7.0,88.0
22.2,5.4,13.8,93.7
23.0,2.1,7.9,86.6
23.0,3.7,6.0,88.4
23.0,2.0,6.0,86.6
23.0,3.6,6.0,88.4
23.0,3.6,6.0,88.0
22.8,5.4,13.4,94.3
23.0,3.7,7.0,88.0
23.0,5.4,8.9,89.1
23.0,2.0,7.9,88.0
23.0,5.5,8.0,89.1
22.1,7.6,2.1,88.0
22.1,8.2,6.3,94.3
22.1,11.2,2.1,88.0
22.1,14.8,2.1,89.1
22.1,14.6,2.1,88.0
22.0,18.2,2.1,89.1
22.0,18.4,2.1,88.0
21.4,9.0,6.7,94.3
22.0,9.7,4.1,88.0
21.1,13.0,2.1,89.1
22.0,9.5,2.2,88.0
22.0,9.4,3.1,89.1
22.0,12.7,3.2,88.0
21.7,9.6,6.3,94.3
22.1,14.6,2.3,86.6
22.1,18.2,2.1,89.1
22.1,18.0,2.3,88.0
22.1,14.6,2.1,89.1
22.1,18.2,2.3,88.0
21.0,14.5,6.3,94.3
21.1,20.7,2.3,86.6
21.1,18.5,2.1,88.4
21.1,17.2,2.3,86.6
20.1,16.9,2.1,88.4
20.0,21.4,2.2,88.0
19.8,15.8,6.3,94.3
20.0,19.2,2.2,88.0
20.0,17.0,2.1,89.1
19.0,21.2,2.2,88.0
19.0,18.7,2.1,89.1
19.0,21.1,2.2,88.0
18.4,12.1,6.3,94.3
18.0,17.4,2.2,88.0
18.0,15.1,2.1,89.1
18.0,15.5,2.2,88.0
18.0,9.9,4.1,89.1
18.0,17.2,4.1,86.6
17.4,10.8,7.2,93.7
17.0,13.5,4.1,88.0
17.0,11.4,4.1,89.1
17.0,15.0,3.1,88.0
17.0,13.1,3.1,89.1
17.0,13.3,3.1,88.0
16.6,7.4,4.1,94.3
17.0,16.6,4.1,88.0
17.0,11.3,3.1,89.1
17.0,11.2,3.2,88.0
16.1,14.7,3.1,89.1
17.0,14.7,4.1,88.0
15.8,8.8,7.2,94.3
16.1,14.6,4.1,88.0
16.1,16.5,3.1,89.1
16.1,12.8,3.2,88.0
16.1,9.3,3.1,89.1
16.1,9.2,3.2,88.0
15.8,7.1,6.8,94.3
16.1,11.0,3.2,88.0
16.1,11.1,2.1,89.1
16.1,16.3,2.3,88.0
16.1,9.4,4.1,89.1
16.1,14.4,4.2,88.0
15.8,9.7,6.3,94.3
16.1,16.4,2.3,88.0
16.1,13.0,2.1,89.1
16.1,14.8,2.3,88.0
16.1,14.9,2.1,89.1
16.1,18.8,3.2,88.0
15.7,13.8,2.1,94.3
16.0,18.6,2.3,88.0
16.0,18.5,2.1,89.1
16.1,20.6,2.3,88.0
16.1,22.5,2.1,89.1
16.1,20.8,2.3,88.0
15.1,13.7,6.3,94.3
15.1,26.1,2.3,88.0
15.1,24.2,2.1,89.1
15.0,22.5,2.3,88.0
15.1,20.6,2.1,89.1
15.0,18.8,2.3,88.0
14.6,11.0,7.3,94.3
15.0,17.0,5.2,88.0
14.1,13.1,4.1,89.1
14.1,14.8,3.2,88.0
15.0,16.6,4.1,89.1
15.0,13.2,4.2,88.0
14.0,7.3,4.1,94.3
15.0,14.7,5.2,86.6
14.0,16.7,5.1,88.4
13.1,20.4,5.1,86.6
13.1,18.3,7.0,89.1
13.0,20.2,6.0,88.0
12.6,11.4,8.6,94.3
13.0,20.2,5.1,88.0
13.0,16.4,4.0,89.1
12.0,16.3,5.0,88.0
12.0,20.3,5.0,89.1
12.1,16.2,7.0,88.0
11.9,14.2,7.2,94.3
12.0,23.7,4.1,88.0
12.0,22.1,4.0,89.1
12.1,17.8,5.0,88.0
12.0,20.3,5.0,89.1
12.0,20.0,4.1,88.0
11.7,11.3,7.6,94.3
12.0,21.9,5.0,88.0
12.0,22.0,4.0,89.1
12.0,21.6,5.1,88.0
11.1,23.8,6.0,89.1
12.1,21.7,7.0,88.0
11.7,13.3,8.6,94.3
12.1,17.9,5.1,88.0
12.1,22.1,3.1,89.1
12.1,20.1,5.2,99.6
12.1,22.1,4.1,99.8
13.1,23.7,5.2,99.6
12.1,15.0,6.8,94.3
13.1,23.8,5.2,88.0
13.1,24.0,5.1,89.1
13.1,21.9,5.2,88.0
13.1,22.2,5.1,89.1
13.1,23.8,5.2,88.0
12.6,14.2,7.3,94.3
12.2,20.4,5.2,88.0
13.1,22.2,7.1,89.1
18.0,13.0,10.0,88.0
12.1,20.4,7.1,89.1
12.1,18.2,7.1,88.0
12.1,9.6,14.3,94.3
12.1,16.4,8.1,88.0
13.1,16.4,10.0,89.1
12.1,14.6,10.0,88.0
12.1,16.4,10.0,89.1
12.1,11.0,10.0,88.0
12.5,12.6,15.3,94.3
13.1,11.1,10.0,88.0
13.1,11.1,8.0,89.1
13.1,10.9,7.1,88.0
12.1,9.3,5.1,89.1
13.1,5.4,6.1,88.0
12.7,6.3,8.2,94.3
13.1,11.0,7.1,88.0
13.1,9.3,5.1,89.1
12.1,9.2,5.2,88.0
13.1,12.8,7.1,89.1
13.1,14.4,7.1,88.0
12.7,7.1,8.6,94.3
13.1,10.9,7.1,88.0
16.0,1.8,8.0,88.0
13.1,9.2,4.1,88.0
13.1,11.1,3.1,89.1
13.1,14.4,3.2,88.0
12.6,8.7,6.8,94.3
13.1,11.0,3.2,88.0
13.1,12.8,3.1,89.1
13.1,14.3,3.2,88.0
12.1,11.0,3.1,89.1
12.1,14.3,4.2,88.0
12.1,7.0,7.7,94.3
13.1,12.5,7.1,88.0
13.1,12.8,7.1,89.1
13.1,12.6,7.1,88.0
14.1,9.3,6.1,89.1
13.2,9.4,6.1,88.0
13.6,9.1,7.7,94.3
14.1,11.2,3.2,88.0
14.1,11.2,4.1,89.1
14.2,11.1,4.2,88.0
13.1,11.2,5.1,89.1
14.2,11.3,5.2,88.0
13.9,10.0,7.7,94.3
14.1,11.6,5.2,88.0
14.1,9.4,3.1,89.1
14.1,11.2,3.2,88.0
14.1,9.5,3.1,89.1
14.1,13.0,3.2,88.0
13.9,11.2,6.8,94.3
14.1,11.2,2.3,88.0
14.1,11.2,2.1,89.1
14.1,11.2,2.3,88.0
14.1,9.4,4.1,89.1
14.1,9.4,4.2,88.0
13.7,6.3,6.8,94.3
14.1,9.6,3.2,88.0
14.1,9.4,4.1,89.1
14.1,9.4,6.1,88.0
14.1,9.4,4.1,89.1
14.1,11.2,4.2,88.0
13.1,6.4,7.3,94.3
13.1,11.2,4.2,88.0
14.1,9.4,8.0,89.1
14.1,7.6,10.0,88.0
14.1,11.2,4.1,89.1
13.1,11.2,3.2,88.0
13.1,11.0,7.3,94.3
14.1,7.6,4.2,88.0
14.1,9.3,6.1,89.1
14.1,9.0,6.1,88.0
14.1,7.5,6.1,89.1
14.1,7.3,8.1,88.0
13.8,5.3,9.1,94.3
14.1,5.3,8.1,88.0
14.1,5.4,8.0,89.1
14.1,9.1,8.1,88.0
14.1,9.2,8.0,89.1
14.1,10.9,9.0,88.0
13.9,8.0,14.8,94.3
14.1,10.9,6.1,88.0
15.1,14.6,6.1,89.1
15.1,11.0,6.1,88.0
15.1,11.1,6.1,89.1
16.1,11.0,8.1,88.0
15.9,7.1,14.3,94.3
16.1,10.9,10.0,88.0
16.1,12.8,10.0,89.1
17.1,12.6,10.0,88.0
17.1,12.9,10.0,89.1
17.1,12.8,10.0,88.0
17.5,6.3,15.3,89.1
18.1,11.0,10.0,88.0
18.1,9.4,10.0,89.1
18.1,11.0,10.0,88.0
17.1,9.4,10.0,89.1
17.1,13.1,10.0,88.0
17.4,9.6,15.3,94.3
17.1,9.5,10.0,88.0
17.1,9.4,10.0,89.1
17.1,9.6,9.9,88.0
17.1,5.6,10.0,89.1
17.1,3.9,9.9,88.0
16.6,3.7,15.2,94.3
16.1,3.8,9.9,86.6
16.1,5.6,10.0,88.4
17.1,5.6,9.9,86.6
16.1,5.6,10.0,88.4
17.1,3.9,9.9,88.0
16.0,3.7,15.2,94.3
16.1,7.6,9.9,88.0
16.1,7.5,10.0,89.1
16.1,7.5,9.9,88.0
16.1,9.3,10.0,89.1
16.1,9.2,9.9,88.0
15.8,5.5,10.0,94.3
16.1,3.7,9.9,88.0
16.1,3.6,10.0,89.1
16.1,5.3,9.9,88.0
16.1,5.4,10.0,89.1
16.1,7.4,9.9,88.0
15.8,7.4,10.0,89.1
16.1,7.4,9.9,88.0
16.1,7.5,10.0,89.1
16.1,7.4,9.9,88.0
16.1,7.5,10.0,89.1
16.1,7.4,9.9,88.0
15.8,7.4,15.2,89.1
17.1,5.3,9.9,88.0
18.0,11.0,9.9,89.1
18.1,12.6,6.0,88.0
19.1,11.0,7.0,89.1
19.1,9.0,7.0,88.0
19.3,5.4,14.3,89.1
21.0,7.6,7.0,88.0
21.0,9.3,9.0,89.1
22.0,9.4,9.9,51.4
22.0,7.5,9.9,50.6
23.0,9.2,9.9,50.0
22.1,5.4,15.2,71.0
23.0,11.0,9.9,49.1
22.1,11.1,10.0,49.6
22.0,11.2,9.9,49.1
21.1,9.5,10.0,88.0
21.1,9.6,9.9,85.8
21.2,4.7,15.2,88.0
21.0,5.9,9.9,85.8
20.0,5.6,10.0,88.4
20.0,5.7,9.9,88.0
20.0,5.5,10.0,89.1
20.0,7.6,9.9,88.0
19.9,5.6,15.2,94.3
20.0,5.8,9.9,88.0
20.0,3.8,9.9,89.1
20.0,4.0,9.9,88.0
20.0,3.7,9.9,89.1
20.0,3.8,7.0,88.0
19.6,3.9,14.3,94.3
20.0,3.7,8.0,88.0
20.0,3.6,8.0,89.1
20.0,3.5,8.0,88.0
20.0,3.6,8.0,89.1
20.0,3.5,8.0,88.0
19.5,3.5,14.3,89.1
20.0,1.8,6.0,88.0
20.0,1.8,7.0,89.1
20.0,1.8,7.0,88.0
19.1,1.8,6.0,89.1
19.1,5.3,4.1,88.0
18.7,3.5,4.5,89.1
19.1,3.5,4.1,88.0
19.1,0.0,4.1,89.1
19.0,9.1,4.1,86.6
20.0,5.3,3.1,88.4
20.0,9.0,3.0,86.6
18.9,6.2,2.0,94.3
20.0,9.2,2.1,88.0
20.0,5.5,2.0,89.1
20.0,9.4,2.1,88.0
20.0,9.4,2.0,89.1
21.0,7.7,2.1,88.0
20.9,5.5,13.3,94.3
22.1,5.4,6.0,88.0
22.1,7.5,7.0,88.0
23.1,7.4,7.0,85.8
24.0,3.8,7.0,88.4
25.0,7.8,7.0,88.0
24.5,5.5,14.3,93.7
25.0,9.2,8.0,86.6
24.1,11.1,8.0,88.4
22.1,12.8,8.0,86.6
22.1,14.8,8.0,88.0
22.0,15.0,8.0,86.6
21.5,6.5,4.8,94.3
21.0,11.4,7.0,88.0
21.0,7.7,3.1,89.1
21.0,5.8,2.2,88.0
21.0,7.7,3.1,89.1
21.0,3.9,2.2,88.0
20.7,2.1,6.3,94.3
21.0,3.7,2.2,88.0
21.0,3.7,4.1,89.1
21.0,3.6500000000000004,4.1,89.1
21.0,3.6,4.1,89.1
21.0,3.7,5.1,88.0
20.2,5.2,6.7,94.3
21.0,5.3,3.1,88.0
21.0,5.3,3.1,89.1
21.0,5.5,3.1,88.0
21.0,7.5,4.0,89.1
21.0,7.6,4.1,88.0
20.7,5.6,8.1,94.3
21.0,5.5,6.0,88.0
21.0,5.4,4.0,89.1
21.0,5.3,4.1,88.0
21.0,7.5,5.0,89.1
21.0,7.4,5.0,88.0
20.5,7.5,8.1,94.3
21.0,7.5,6.0,88.0
20.0,9.4,6.0,89.1
20.0,9.4,4.0,88.0
20.0,9.4,3.0,89.1
20.0,11.3,2.1,88.0
19.8,7.2,7.2,99.8
19.1,7.8,4.0,88.0
20.0,7.6,4.0,89.1
20.1,7.8,4.1,88.0
20.1,9.3,4.0,89.1
21.1,5.3,4.1,88.0
20.7,3.6,7.2,93.7
21.1,9.2,6.1,88.0
26.0,1.8,8.0,88.0
22.1,7.5,6.1,88.0
23.1,7.6,10.0,89.1
23.0,11.2,9.9,88.0
22.4,7.1,15.2,93.7
23.1,10.9,9.9,85.8
23.1,12.8,10.0,88.0
23.1,14.8,9.9,85.8
23.1,14.7,10.0,88.0
22.1,11.3,9.9,85.8
21.1,7.2,15.3,93.2
21.0,9.7,10.0,85.8
21.0,9.5,3.1,98.7
20.0,9.8,2.3,97.3
20.0,9.5,4.1,99.2
20.0,5.7,3.2,86.6
19.8,4.6,2.6,93.7
20.0,7.8,3.2,86.6
19.1,7.6,4.1,88.4
20.0,3.8,4.2,86.6
19.1,3.7,4.1,88.4
19.1,3.9,3.2,86.6
19.8,3.7,7.2,94.3
20.0,5.5,3.2,88.0
20.0,3.7,4.1,89.1
20.0,5.5,3.2,86.6
20.0,0.1,4.1,88.4
20.0,3.6,3.2,86.6
19.5,4.4,7.7,93.7
19.0,7.3,5.1,86.6
19.1,5.3,5.1,88.4
20.0,7.3,5.1,86.6
20.0,7.6,4.1,88.4
20.0,5.5,3.2,86.6
18.9,4.5,2.1,93.7
19.1,3.7,2.2,86.6
19.0,5.4,2.1,88.4
19.0,3.7,1.2,85.8
19.0,1.9,1.1,88.0
19.0,5.3,1.1,97.3
18.9,3.5,11.0,93.2
19.1,5.3,1.1,86.6
20.1,9.3,1.0,88.4
20.1,9.2,1.0,86.6
20.1,7.5,1.0,88.4
20.2,5.3,2.1,86.6
21.4,5.4,12.0,88.4
22.2,7.5,5.1,86.6
22.1,7.5,5.0,88.4
23.2,7.6,5.1,86.6
24.1,3.7,6.0,88.4
24.1,5.5,7.9,86.6
23.3,5.5,14.7,88.4
22.2,16.5,6.1,86.6
22.1,11.2,5.1,88.4
22.2,11.2,5.1,85.8
21.1,9.4,3.1,88.0
21.2,9.4,2.2,85.8
20.7,9.1,6.3,93.2
21.1,9.5,2.2,86.6
25.0,9.4,8.0,50.0
25.0,7.6,8.0,88.0
20.1,7.7,2.1,89.1
20.1,7.7,3.1,88.0
20.1,5.6,7.2,94.3
20.1,5.5,4.1,88.0
21.0,3.7,4.1,89.1
21.0,3.7,4.1,88.0
20.1,3.7,4.1,89.1
23.0,5.4,7.0,88.0
20.6,5.5,7.2,94.3
20.1,5.5,4.1,88.0
21.0,5.5,3.1,89.1
20.1,5.5,2.2,88.0
21.0,5.5,2.1,89.1
21.0,5.5,2.2,88.0
19.9,5.5,6.3,94.3
20.1,7.6,2.2,88.0
20.1,7.6,2.1,89.1
20.1,9.4,2.1,86.6
20.1,11.2,2.1,88.4
20.0,11.3,3.1,86.6
19.6,13.0,2.1,93.7
20.0,13.1,4.1,86.6
20.0,11.3,4.0,88.4
20.0,5.7,6.0,86.6
20.0,9.5,5.0,88.4
20.0,11.4,4.1,88.0
19.7,11.5,3.9,94.3
20.0,9.7,6.1,88.0
20.1,5.7,8.0,89.1
20.1,4.3,7.1,86.6
20.1,7.7,5.1,89.1
21.1,5.7,4.2,88.0
20.6,5.7,6.8,94.3
21.1,7.9,3.2,88.0
20.1,13.0,4.1,88.4
21.2,13.1,4.2,86.6
20.1,14.8,4.1,88.0
21.2,14.8,3.2,85.8
20.2,12.4,7.3,93.2
20.2,18.3,3.2,85.8
20.1,18.3,2.1,88.0
20.2,14.9,2.3,86.6
20.1,16.7,2.1,88.4
20.2,16.8,2.3,85.8
19.6,11.7,6.3,93.2
19.2,16.6,2.3,85.8
19.1,16.7,2.1,88.4
19.1,15.0,3.2,86.6
19.1,14.8,4.1,88.0
18.1,15.0,3.2,85.8
18.0,9.0,6.8,93.2
18.1,14.9,3.2,85.8
18.1,11.3,3.1,88.0
18.1,14.8,3.2,85.8
18.1,14.8,3.1,88.4
18.1,13.1,4.2,86.6
17.9,14.8,7.3,93.7
18.1,13.0,5.2,86.6
18.1,13.0,4.1,88.4
18.1,11.2,5.2,86.6
18.1,14.8,5.1,88.4
18.1,11.2,3.2,86.6
17.6,8.9,6.8,93.7
18.1,14.6,3.2,86.6
18.1,12.9,2.1,89.1
18.1,12.9,3.2,88.0
17.1,14.7,3.1,89.1
18.1,12.8,3.2,88.0
16.9,8.3,6.3,93.7
17.1,11.2,2.2,86.6
17.1,11.1,2.1,88.4
17.1,11.0,2.2,86.6
17.1,12.8,2.1,88.4
17.1,12.7,2.3,86.6
16.9,7.2,6.3,93.7
17.1,12.8,2.3,86.6
17.1,14.8,2.1,88.4
17.2,18.2,2.3,85.8
17.1,16.6,2.1,88.0
17.2,16.5,2.3,85.8
17.6,12.5,6.3,93.2
18.2,16.7,2.3,86.6
18.1,20.6,3.1,89.1
18.2,16.6,2.3,88.0
17.1,16.7,2.1,89.1
17.2,13.1,2.3,88.0
17.7,10.0,6.3,94.3
18.2,20.5,2.3,88.0
17.1,20.6,2.1,88.4
17.2,18.5,2.3,86.6
17.1,2.2,3.1,88.4
17.1,18.5,4.2,88.0
16.1,10.5,6.8,94.3
16.2,18.4,3.2,88.0
16.1,18.3,6.1,89.1
16.1,13.1,6.1,99.6
16.1,14.8,8.0,99.8
16.1,14.7,6.1,99.6
15.7,9.7,13.4,99.2
16.1,14.6,6.1,99.6
16.1,12.9,6.1,99.8
16.1,14.5,6.1,99.6
16.1,11.2,6.1,89.1
16.1,12.8,6.1,88.0
15.9,8.2,13.4,94.3
16.1,7.6,6.1,88.0
16.1,7.6,6.1,89.1
16.1,7.4,8.1,88.0
16.1,5.4,8.0,89.1
16.1,5.5,8.1,88.0
15.9,5.4,14.3,94.3
16.1,7.6,5.2,88.0
16.1,7.6,3.1,89.1
16.1,7.5,3.2,88.0
16.1,9.3,3.1,89.1
16.1,9.2,3.2,88.0
15.3,3.7,10.0,99.6
19.0,5.4,10.0,88.0
16.1,9.3,3.1,89.1
16.1,9.2,3.2,88.0
16.1,9.3,3.1,89.1
16.1,7.5,3.2,88.0
15.8,5.4,7.7,94.3
16.1,7.4,5.2,88.0
16.1,11.0,5.1,89.1
16.1,10.8,5.2,88.0
17.1,9.2,5.1,89.1
17.1,12.5,5.2,88.0
17.1,14.2,13.0,94.3
17.2,14.3,5.2,88.0
18.1,20.3,5.1,89.1
17.2,14.4,7.1,88.0
17.1,13.0,7.1,89.1
18.1,14.6,7.1,88.0
17.1,8.8,8.6,94.3
18.1,14.8,7.1,88.0
18.1,16.6,7.1,89.1
18.1,11.5,7.1,88.0
18.1,13.1,7.1,89.1
18.1,9.8,7.1,88.0
17.6,8.1,13.9,94.3
18.0,9.8,6.1,88.0
18.0,7.7,6.1,89.1
18.0,9.6,6.1,88.0
18.0,7.7,6.1,89.1
17.1,5.7,6.1,88.0
16.9,7.7,13.4,94.3
17.1,5.6,6.1,88.0
17.1,5.4,6.1,89.1
17.1,5.6,6.1,88.0
17.1,5.5,6.1,89.1
17.1,7.6,6.1,86.6
16.9,5.5,13.4,94.3
17.1,7.5,6.1,88.0
17.1,5.4,5.1,89.1
17.1,5.4,5.2,88.0
17.1,5.4,5.1,89.1
17.1,7.6,5.2,88.0
16.8,5.4,12.5,94.3
17.1,7.4,4.2,88.0
17.1,9.2,3.1,89.1
17.1,9.1,3.2,88.0
17.0,9.3,2.1,89.1
17.0,9.3,3.2,88.0
16.7,7.9,12.0,94.3
17.0,11.0,3.2,88.0
17.0,12.8,3.1,89.1
16.1,7.4,2.3,88.0
17.0,5.4,2.1,89.1
17.0,5.4,2.2,88.0
16.8,5.3,5.8,94.3
17.0,5.2,1.2,88.0
17.1,5.3,1.1,89.1
17.1,5.2,2.1,88.0
18.1,5.3,3.0,89.1
18.1,7.6,2.1,88.0
17.8,12.8,6.7,94.3
18.1,11.0,3.1,88.0
18.1,11.1,2.0,89.1
18.1,11.2,2.1,88.0
18.1,12.9,3.0,89.1
18.1,9.3,3.1,88.0
17.8,9.4,6.7,94.3
18.1,9.5,3.1,88.0
18.1,9.4,3.0,89.1
18.1,11.1,2.1,88.0
18.1,7.6,2.1,89.1
18.1,7.5,2.1,88.0
18.1,7.7,6.2,94.3
18.1,7.6,2.1,88.0
18.1,7.5,2.1,89.1
18.1,9.4,2.2,88.0
18.1,9.4,2.1,89.1
18.0,7.8,3.2,88.0
17.8,6.4,6.8,94.3
18.0,9.6,3.2,88.0
18.0,11.2,3.1,89.1
17.1,11.3,3.2,88.0
17.1,11.2,4.1,89.1
18.0,7.6,5.1,88.0
17.1,5.5,8.1,94.3
17.1,5.5,8.0,88.0
17.1,7.6,8.0,89.1
17.1,5.4,6.0,88.0
17.1,12.9,5.0,89.1
17.1,12.8,5.1,88.0
16.7,8.8,7.2,94.3
17.1,14.7,5.1,88.0
17.1,14.7,5.0,89.1
17.1,14.6,5.1,88.0
20.0,7.6,8.0,88.0
20.0,7.6,8.0,88.0
16.5,10.7,8.1,94.3
17.1,14.5,6.1,88.0
16.1,13.0,5.1,89.1
16.1,13.0,4.1,88.0
16.1,12.9,4.1,89.1
16.1,11.2,4.1,88.0
16.1,8.0,7.7,94.3
16.1,12.9,5.2,88.0
16.1,14.6,7.1,89.1
16.1,14.7,4.2,88.0
16.1,14.7,3.1,89.1
17.1,13.0,9.0,88.0
17.1,7.1,12.0,94.3
17.1,14.6,8.0,88.0
18.0,16.4,9.8,89.1
17.1,20.1,3.1,88.0
17.1,14.7,3.1,89.1
17.1,14.7,3.2,88.0
17.1,8.9,12.0,94.3
17.1,16.4,2.3,88.0
17.1,18.2,3.1,89.1
17.1,16.4,3.2,88.0
17.1,14.7,4.1,89.1
17.1,14.7,4.2,88.0
16.8,9.7,7.3,94.3
17.1,14.7,2.3,88.0
17.1,13.0,3.1,89.1
16.1,11.2,2.3,88.0
16.1,9.4,3.1,89.1
16.1,9.4,3.2,88.0
16.1,7.2,7.3,94.3
16.1,9.4,6.1,88.0
16.1,11.1,4.1,89.1
16.1,9.4,4.2,88.0
16.1,9.4,4.1,89.1
16.1,11.1,4.2,88.0
16.1,8.0,7.3,94.3
16.1,12.9,4.2,88.0
17.1,16.5,6.1,89.1
16.1,16.4,4.2,88.0
16.1,16.5,4.1,89.1
16.1,22.1,3.2,88.0
16.0,10.5,7.3,94.3
16.1,18.8,4.2,88.0
16.1,16.7,4.1,89.1
17.0,15.3,6.1,88.0
17.0,15.0,6.1,89.1
17.0,12.0,6.1,88.0
16.6,8.3,8.2,94.3
17.0,15.1,6.1,88.0
16.1,16.7,6.1,89.1
16.1,15.0,3.2,88.0
16.1,14.9,3.1,89.1
16.1,13.0,4.1,88.0
15.9,8.9,12.0,94.3
16.1,13.0,3.1,88.0
